"seq_page_links";"heading";"content";"house"
"http://parlament.ba/olaw/OLawDetails?lawId=52685";"Red. br. i datum sjednice - tacka dnevnog reda";"30.,   24.5.2016. Ad. 6.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52685";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52685";"Naziv objavljenog dokumenta";"Zakon o izmjenama i dopunama Zakona o finansiranju politickih stranaka";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52685";"Broj i datum objavljenog dokumenta";"01,02-02-1-1033/16, od 27.5.2016.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Naziv dokumenta";"Prijedlog zakona o dopuni Zakona o placama i naknadama u institucijama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-1017/16, od 1.4.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-1017/16, od 6.4.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Predlagac u DNPSBiH";"Ljilja Zovko";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Predlagac u PDPSBiH";"Dom naroda";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Red. br. i datum sjednice - tacka dnevnog reda";"17.,   4.4.2016. Ad. 2.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Status u PDPSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Red. br. i datum sjednice - tacka dnevnog reda";"28.,   27.4.2016.,  11.5.2016. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Konacni status u PSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52670";"Naziv dokumenta";"Prijedlog zakona o dopuni Zakona o placama i naknadama u institucijama Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Naziv dokumenta";"Prijedlog zakona o zabrani javnog poricanja, minimiziranja, opravdavanja ili odobravanja holokausta, zlocina genocida i zlocina protiv covjecnosti";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-938/16, od 22.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Predlagac u PDPSBiH";"Denis Becirovic, Sasa Magazinovic, Mirsad Mesic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Status u PDPSBiH";"Odbijen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Red. br. i datum sjednice - tacka dnevnog reda";"28.,   27.4.2016.,  11.5.2016. Ad. 19.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Konacni status u PSBiH";"Odbijen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Naziv dokumenta";"Prijedlog zakona o zabrani javnog poricanja, minimiziranja, opravdavanja ili odobravanja holokausta, zlocina genocida i zlocina protiv covjecnosti";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Broj i datum Prijedloga zakona";"01-02-1-938/16, od 22.3.2016.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Predlagac";"Denis Becirovic, Sasa Magazinovic, Mirsad Mesic";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Postupak u PDPSBiH";"Redovni";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52553";"Nadlezna komisija";"Ustavnopravna komisija";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Naziv dokumenta";"Prijedlog zakona o humanitarnim organizacijama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Utvrden na sjednici predlagaca";"37. sjednica, odrzana 30.12.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-930/16, od 21.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-930/16, od 21.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Status u DNPSBiH";"Obustavljen zakonodavni postupak";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Status u PDPSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Red. br. i datum sjednice - tacka dnevnog reda";"29.,   11.5.2016. Ad. 5.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Konacni status u PSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52542";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o upravnom postupku";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Utvrden na sjednici predlagaca";"37. sjednica, odrzana 30.12.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-929/16, od 21.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-929/16, od 21.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Red. br. i datum sjednice - tacka dnevnog reda";"21.,   14.7.2016. Ad. 9.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Red. br. i datum sjednice - tacka dnevnog reda";"32.,   27.6.2016. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52540";"Naziv objavljenog dokumenta";"Zakon o izmjenama i dopunama Zakona o upravnom postupku";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Naziv dokumenta";"Prijedlog okvirnog zakona o lijecenju neplodnosti biomedicinski potpomognutom oplodnjom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-882/16, od 17.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Predlagac u PDPSBiH";"Komisija za ostvarivanje ravnopravnosti spolova";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Status u PDPSBiH";"Obustavljen zakonodavni postupak";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Red. br. i datum sjednice - tacka dnevnog reda";"31.,   15.6.2016. Ad. 8.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Konacni status u PSBiH";"Obustavljen zakonodavni postupak";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Naziv dokumenta";"Prijedlog okvirnog zakona o lijecenju neplodnosti biomedicinski potpomognutom oplodnjom";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Broj i datum Prijedloga zakona";"01-02-1-882/16, od 17.3.2016.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Predlagac";"Komisija za ostvarivanje ravnopravnosti spolova";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Postupak u PDPSBiH";"Redovni";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52485";"Nadlezna komisija";"Ustavnopravna komisija";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopuni Izbornog zakona Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-872/16, od 17.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Predlagac u PDPSBiH";"Komisija za ostvarivanje ravnopravnosti spolova";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Status u PDPSBiH";"Odbijen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Red. br. i datum sjednice - tacka dnevnog reda";"28.,   27.4.2016.,  11.5.2016. Ad. 7.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Konacni status u PSBiH";"Odbijen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopuni Izbornog zakona Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Broj i datum Prijedloga zakona";"01-02-1-872/16, od 17.3.2016.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Predlagac";"Komisija za ostvarivanje ravnopravnosti spolova";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Postupak u PDPSBiH";"Redovni";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52472";"Nadlezna komisija";"Ustavnopravna komisija";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Naziv dokumenta";"Prijedlog zakona o kontroli vanjskotrgovinskog prometa oruzja, vojne opreme i roba posebne namjene";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Utvrden na sjednici predlagaca";"32. sjednica, odrzana 19.11.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-752/16, od 4.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-752/16, od 4.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Red. br. i datum sjednice - tacka dnevnog reda";"21.,   14.7.2016. Ad. 5.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Red. br. i datum sjednice - tacka dnevnog reda";"31.,   15.6.2016. Ad. 5.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52318";"Naziv objavljenog dokumenta";"Zakon o kontroli vanjskotrgovinskog prometa oruzja, vojne opreme i robe posebne namjene";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Naziv dokumenta";"Prijedlog zakona o kontroli vanjskotrgovinskog prometa roba dvojne namjene";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Utvrden na sjednici predlagaca";"32. sjednica, odrzana 19.11.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-748/16, od 4.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-748/16, od 4.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Red. br. i datum sjednice - tacka dnevnog reda";"21.,   14.7.2016. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Red. br. i datum sjednice - tacka dnevnog reda";"31.,   15.6.2016. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52316";"Naziv objavljenog dokumenta";"Zakon o kontroli vanjskotrgovinskog prometa robe dvojne namjene";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o sportu u Bosni i Hercegovini";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Broj i datum Prijedloga zakona u DNPSBiH";"01-02-1-742/16, od 17.6.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-742/16, od 3.3.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Predlagac u PDPSBiH";"Maja Gasal - Vrazalica";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Red. br. i datum sjednice - tacka dnevnog reda";"22.,   31.8.2016. Ad. 2.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Red. br. i datum sjednice - tacka dnevnog reda";"31.,   15.6.2016. Ad. 6.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Naziv objavljenog dokumenta";"Zakon o izmjenama i dopunama Zakona o sportu u Bosni i Hercegovini";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52299";"Broj i datum objavljenog dokumenta";"01,02-02-1-742/16, od 31.8.2016.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Naziv dokumenta";"Prijedlog zakona o izmjenama Zakona o zastiti i dobrobiti zivotinja";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-669/16, od 24.2.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-669/16, od 18.7.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Predlagac u DNPSBiH";"Mario Karamatic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Predlagac u PDPSBiH";"Dom naroda";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Red. br. i datum sjednice - tacka dnevnog reda";"21.,   14.7.2016. Ad. 10.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Status u PDPSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Red. br. i datum sjednice - tacka dnevnog reda";"35.,   30.8.2016. Ad. 9.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Konacni status u PSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52192";"Naziv dokumenta";"Prijedlog zakona o izmjenama Zakona o zastiti i dobrobiti zivotinja";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o udruzenjima i fondacijama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-668/16, od 24.2.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Predlagac u DNPSBiH";"Mario Karamatic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Status u DNPSBiH";"Obustavljen zakonodavni postupak";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Red. br. i datum sjednice - tacka dnevnog reda";"16.,   22.3.2016. Ad. 3.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Konacni status u PSBiH";"Obustavljen zakonodavni postupak";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o udruzenjima i fondacijama Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Broj i datum Prijedloga zakona";"02-02-1-668/16, od 24.2.2016.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Predlagac";"Mario Karamatic";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Postupak u DNPSBiH";"Hitni";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52191";"Status i faza postupka";"Obustavljen zakonodavni postupak - Obustavljen zakonodavni postupak";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o javnom radiotelevizijskom sistemu Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Utvrden na sjednici predlagaca";"42. sjednica, odrzana 4.2.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-637/16, od 22.2.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-637/16, od 22.2.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Red. br. i datum sjednice - tacka dnevnog reda";"17.,   4.4.2016. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Red. br. i datum sjednice - tacka dnevnog reda";"26.,   17.3.2016. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52153";"Naziv objavljenog dokumenta";"Zakon o izmjeni Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o Pravobranilastvu Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Utvrden na sjednici predlagaca";"37. sjednica, odrzana 30.12.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-610/16, od 19.2.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-610/16, od 19.2.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Status u DNPSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Red. br. i datum sjednice - tacka dnevnog reda";"19.,   27.5.2016. Ad. 11.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Status u PDPSBiH";"Obustavljen zakonodavni postupak";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Konacni status u PSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52116";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52115";"Naziv dokumenta";"Prijedlog zakona o dopunama Zakona o parnicnom postupku pred Sudom Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52115";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52115";"Utvrden na sjednici predlagaca";"37. sjednica, odrzana 30.12.2015.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52115";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-609/16, od 19.2.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52115";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-609/16, od 19.2.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52115";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52115";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=52115";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=52115";"Red. br. i datum sjednice - tacka dnevnog reda";"25.,   15.12.2016. Ad. 5.";"DP"
